0.2470983,0.23734681,0.18104029,0.15302172,0.12853815,0.13163906,0.1595088,0.1872688,0.20376724,0.14724052,0.13591668,0.1473045
0.18899086,0.18171799,0.18302675,0.17473885,0.15804124,0.17029005,0.14850149,0.13884985,0.11442101,0.101361446,0.07070466,0.07277438
0.1274598,0.1262503,0.13776268,0.14567421,0.15740064,0.09362693,0.08544803,0.020761136,0.027209371,0.074716106,0.06394866,0.10604769
-0.7383122,-0.6946038,-0.6575912,-0.61562276,-0.5907712,-0.5771127,-0.53150433,-0.481959,-0.4683684,-0.4125927,-0.4092363,-0.35403407
-0.07980793,-0.07295459,-0.0818651,-0.07688907,-0.07985515,-0.07640089,-0.07888211,-0.06509256,-0.04551623,-0.044263873,-0.03907302,-0.019720979
0.18117148,0.16853616,0.17588493,0.15035401,0.11340107,0.113278806,0.070563465,0.07821578,0.0764511,0.07500396,0.10000615,0.07140739
0.04601827,0.06552237,0.063057676,0.066505946,0.06912098,0.053519487,0.09543434,0.098839656,0.107527286,0.08839978,0.00184788,0.04934879
-0.10092563,-0.14287369,-0.095166996,-0.0972105,-0.08488802,-0.06865082,-0.091790244,-0.09960373,-0.14618029,-0.09225783,-0.043695506,-0.038527586
-0.1852335,-0.15444745,-0.10980344,-0.061436467,-0.071885355,-0.06864435,-0.09590906,-0.11734452,-0.074464686,-0.094476365,-0.07169145,-0.109510705
-0.34533808,-0.34176874,-0.37738943,-0.36434144,-0.32791546,-0.31185156,-0.29736847,-0.2540647,-0.2366448,-0.20442986,-0.18864498,-0.08862665
