"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.007324, 1, 0.007324, cell_dimension='18', gaussian_noise_stdev='0.00045', l2_regularization='0.00045', max_epoch_size='30', max_num_epochs='14', minibatch_size='10', num_hidden_layers='2', random_normal_initializer_stdev='0.00045'
429.618324, 0.300538, 429.892777, 1, 0.274453, cell_dimension='18', gaussian_noise_stdev='0.00045', l2_regularization='0.00045', max_epoch_size='30', max_num_epochs='14', minibatch_size='10', num_hidden_layers='2', random_normal_initializer_stdev='0.00045'
898.843478, 0.300425, 899.326213, 2, 0.482734, cell_dimension='21', gaussian_noise_stdev='0.000275', l2_regularization='0.000625', max_epoch_size='20', max_num_epochs='19', minibatch_size='7', num_hidden_layers='3', random_normal_initializer_stdev='0.000275'
1214.945915, 0.299025, 1215.803504, 3, 0.857588, cell_dimension='16', gaussian_noise_stdev='0.0003625', l2_regularization='0.0005375', max_epoch_size='15', max_num_epochs='22', minibatch_size='14', num_hidden_layers='1', random_normal_initializer_stdev='0.0005375'
4695.716844, 0.298174, 4707.154977, 4, 11.438133, cell_dimension='23', gaussian_noise_stdev='0.00011106355890068068', l2_regularization='0.00040780539835909996', max_epoch_size='21', max_num_epochs='5', minibatch_size='8', num_hidden_layers='3', random_normal_initializer_stdev='0.00017797072845388484'
5265.362317, 0.297271, 5286.891080, 5, 21.528763, cell_dimension='24', gaussian_noise_stdev='0.00011106355890068068', l2_regularization='0.0004724060266716021', max_epoch_size='21', max_num_epochs='5', minibatch_size='9', num_hidden_layers='4', random_normal_initializer_stdev='0.00017797072845388484'
7605.870792, 0.297258, 7707.947883, 6, 102.077091, cell_dimension='25', gaussian_noise_stdev='0.00011106355890068068', l2_regularization='0.0004711149700912048', max_epoch_size='21', max_num_epochs='5', minibatch_size='9', num_hidden_layers='4', random_normal_initializer_stdev='0.00019035817288839943'
8755.438736, 0.297226, 8897.364833, 7, 141.926097, cell_dimension='25', gaussian_noise_stdev='0.00010482899754691902', l2_regularization='0.0004705868851006932', max_epoch_size='19', max_num_epochs='5', minibatch_size='9', num_hidden_layers='4', random_normal_initializer_stdev='0.00021199430608325533'
8818.266593, 0.297216, 8965.341194, 8, 147.074602, cell_dimension='18', gaussian_noise_stdev='0.00010598961708279988', l2_regularization='0.0004705868851006932', max_epoch_size='19', max_num_epochs='5', minibatch_size='9', num_hidden_layers='1', random_normal_initializer_stdev='0.0002098875968650318'
9246.940079, 0.297215, 9416.288094, 9, 169.348015, cell_dimension='25', gaussian_noise_stdev='0.00011394497266228664', l2_regularization='0.00047580052207693026', max_epoch_size='19', max_num_epochs='5', minibatch_size='9', num_hidden_layers='1', random_normal_initializer_stdev='0.00021011337463088583'
9383.301788, 0.297196, 9562.882098, 10, 179.580310, cell_dimension='25', gaussian_noise_stdev='0.00011542704974363035', l2_regularization='0.0004761558965824437', max_epoch_size='19', max_num_epochs='5', minibatch_size='9', num_hidden_layers='1', random_normal_initializer_stdev='0.00020590584396340165'
10489.268543, 0.297187, 10685.392720, 11, 196.124176, cell_dimension='25', gaussian_noise_stdev='0.00011661139377608563', l2_regularization='0.00047418465418844224', max_epoch_size='19', max_num_epochs='5', minibatch_size='9', num_hidden_layers='4', random_normal_initializer_stdev='0.00020549337501755423'
