"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.006788, 1, 0.006788, cell_dimension='18', gaussian_noise_stdev='0.00045', l2_regularization='0.00045', max_epoch_size='30', max_num_epochs='14', minibatch_size='10', num_hidden_layers='2', random_normal_initializer_stdev='0.00045'
17.541525, 0.534550, 17.685048, 1, 0.143523, cell_dimension='18', gaussian_noise_stdev='0.00045', l2_regularization='0.00045', max_epoch_size='30', max_num_epochs='14', minibatch_size='10', num_hidden_layers='2', random_normal_initializer_stdev='0.00045'
35.487497, 0.455308, 35.763588, 2, 0.276090, cell_dimension='21', gaussian_noise_stdev='0.000275', l2_regularization='0.000625', max_epoch_size='20', max_num_epochs='19', minibatch_size='7', num_hidden_layers='3', random_normal_initializer_stdev='0.000275'
46.946227, 0.450168, 47.354771, 3, 0.408545, cell_dimension='14', gaussian_noise_stdev='0.000625', l2_regularization='0.000275', max_epoch_size='40', max_num_epochs='8', minibatch_size='13', num_hidden_layers='2', random_normal_initializer_stdev='0.000625'
62.337662, 0.447800, 62.881231, 4, 0.543569, cell_dimension='16', gaussian_noise_stdev='0.0003625', l2_regularization='0.0005375', max_epoch_size='15', max_num_epochs='22', minibatch_size='14', num_hidden_layers='1', random_normal_initializer_stdev='0.0005375'
90.293511, 0.331992, 91.147763, 5, 0.854253, cell_dimension='19', gaussian_noise_stdev='0.0001875', l2_regularization='0.0003625', max_epoch_size='25', max_num_epochs='5', minibatch_size='11', num_hidden_layers='4', random_normal_initializer_stdev='0.0007125'
150.283977, 0.212549, 151.546284, 6, 1.262306, cell_dimension='20', gaussian_noise_stdev='0.0006687500000000001', l2_regularization='0.0006687500000000001', max_epoch_size='17', max_num_epochs='3', minibatch_size='12', num_hidden_layers='3', random_normal_initializer_stdev='0.00040625'
269.545412, 0.209367, 301.457469, 7, 31.912057, cell_dimension='22', gaussian_noise_stdev='0.0006173604623355865', l2_regularization='0.0002432106352051072', max_epoch_size='10', max_num_epochs='2', minibatch_size='8', num_hidden_layers='2', random_normal_initializer_stdev='0.0005480665017235847'
406.423044, 0.208588, 497.494949, 8, 91.071905, cell_dimension='20', gaussian_noise_stdev='0.0006113502134793517', l2_regularization='0.00024336213411240418', max_epoch_size='10', max_num_epochs='2', minibatch_size='8', num_hidden_layers='3', random_normal_initializer_stdev='0.0005026758020787155'
502.682662, 0.207582, 630.284887, 9, 127.602225, cell_dimension='20', gaussian_noise_stdev='0.0006147887117760085', l2_regularization='0.00024336213411240418', max_epoch_size='10', max_num_epochs='3', minibatch_size='8', num_hidden_layers='1', random_normal_initializer_stdev='0.0005020866501594258'
583.748267, 0.204133, 760.913293, 10, 177.165026, cell_dimension='20', gaussian_noise_stdev='0.0006143086935724427', l2_regularization='0.0002433634907641946', max_epoch_size='10', max_num_epochs='3', minibatch_size='7', num_hidden_layers='1', random_normal_initializer_stdev='0.0005023676675173733'
