"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.006615, 1, 0.006615, cell_dimension='18', gaussian_noise_stdev='0.00045', l2_regularization='0.00045', max_epoch_size='30', max_num_epochs='14', minibatch_size='10', num_hidden_layers='2', random_normal_initializer_stdev='0.00045'
11.787726, 0.534550, 11.974758, 1, 0.187033, cell_dimension='18', gaussian_noise_stdev='0.00045', l2_regularization='0.00045', max_epoch_size='30', max_num_epochs='14', minibatch_size='10', num_hidden_layers='2', random_normal_initializer_stdev='0.00045'
26.342365, 0.455308, 26.765394, 2, 0.423030, cell_dimension='21', gaussian_noise_stdev='0.000275', l2_regularization='0.000625', max_epoch_size='20', max_num_epochs='19', minibatch_size='7', num_hidden_layers='3', random_normal_initializer_stdev='0.000275'
37.398561, 0.450168, 38.106324, 3, 0.707763, cell_dimension='14', gaussian_noise_stdev='0.000625', l2_regularization='0.000275', max_epoch_size='40', max_num_epochs='8', minibatch_size='13', num_hidden_layers='2', random_normal_initializer_stdev='0.000625'
51.928642, 0.447800, 52.850425, 4, 0.921784, cell_dimension='16', gaussian_noise_stdev='0.0003625', l2_regularization='0.0005375', max_epoch_size='15', max_num_epochs='22', minibatch_size='14', num_hidden_layers='1', random_normal_initializer_stdev='0.0005375'
76.861277, 0.331992, 78.248209, 5, 1.386932, cell_dimension='19', gaussian_noise_stdev='0.0001875', l2_regularization='0.0003625', max_epoch_size='25', max_num_epochs='5', minibatch_size='11', num_hidden_layers='4', random_normal_initializer_stdev='0.0007125'
124.578094, 0.212549, 126.651414, 6, 2.073320, cell_dimension='20', gaussian_noise_stdev='0.0006687500000000001', l2_regularization='0.0006687500000000001', max_epoch_size='17', max_num_epochs='3', minibatch_size='12', num_hidden_layers='3', random_normal_initializer_stdev='0.00040625'
235.266776, 0.209367, 277.565258, 7, 42.298483, cell_dimension='22', gaussian_noise_stdev='0.0006173604623355865', l2_regularization='0.0002432106352051072', max_epoch_size='10', max_num_epochs='2', minibatch_size='8', num_hidden_layers='2', random_normal_initializer_stdev='0.0005480665017235847'
356.477412, 0.208588, 465.510117, 8, 109.032705, cell_dimension='20', gaussian_noise_stdev='0.0006113502134793517', l2_regularization='0.00024336213411240418', max_epoch_size='10', max_num_epochs='2', minibatch_size='8', num_hidden_layers='3', random_normal_initializer_stdev='0.0005026758020787155'
439.604194, 0.207582, 592.806656, 9, 153.202461, cell_dimension='20', gaussian_noise_stdev='0.0006147887117760085', l2_regularization='0.00024336213411240418', max_epoch_size='10', max_num_epochs='3', minibatch_size='8', num_hidden_layers='1', random_normal_initializer_stdev='0.0005020866501594258'
510.613857, 0.204133, 715.290588, 10, 204.676731, cell_dimension='20', gaussian_noise_stdev='0.0006143086935724427', l2_regularization='0.0002433634907641946', max_epoch_size='10', max_num_epochs='3', minibatch_size='7', num_hidden_layers='1', random_normal_initializer_stdev='0.0005023676675173733'
