"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.006627, 1, 0.006627, cell_dimension='18', gaussian_noise_stdev='0.00045', l2_regularization='0.00045', max_epoch_size='30', max_num_epochs='14', minibatch_size='10', num_hidden_layers='2', random_normal_initializer_stdev='0.00045'
52.829312, 0.309874, 53.055519, 1, 0.226207, cell_dimension='18', gaussian_noise_stdev='0.00045', l2_regularization='0.00045', max_epoch_size='30', max_num_epochs='14', minibatch_size='10', num_hidden_layers='2', random_normal_initializer_stdev='0.00045'
156.775833, 0.308630, 157.431946, 2, 0.656113, cell_dimension='14', gaussian_noise_stdev='0.000625', l2_regularization='0.000275', max_epoch_size='40', max_num_epochs='8', minibatch_size='13', num_hidden_layers='2', random_normal_initializer_stdev='0.000625'
255.350371, 0.308482, 256.481711, 3, 1.131340, cell_dimension='23', gaussian_noise_stdev='0.0007125', l2_regularization='0.0001875', max_epoch_size='35', max_num_epochs='11', minibatch_size='9', num_hidden_layers='3', random_normal_initializer_stdev='0.0001875'
277.258384, 0.306069, 278.615441, 4, 1.357057, cell_dimension='19', gaussian_noise_stdev='0.0001875', l2_regularization='0.0003625', max_epoch_size='25', max_num_epochs='5', minibatch_size='11', num_hidden_layers='4', random_normal_initializer_stdev='0.0007125'
492.144125, 0.305493, 494.181137, 5, 2.037012, cell_dimension='20', gaussian_noise_stdev='0.0006687500000000001', l2_regularization='0.0006687500000000001', max_epoch_size='17', max_num_epochs='3', minibatch_size='12', num_hidden_layers='3', random_normal_initializer_stdev='0.00040625'
714.924949, 0.303717, 727.249756, 6, 12.324807, cell_dimension='23', gaussian_noise_stdev='0.00011106355890068068', l2_regularization='0.00040780539835909996', max_epoch_size='21', max_num_epochs='5', minibatch_size='8', num_hidden_layers='3', random_normal_initializer_stdev='0.00017797072845388484'
744.427597, 0.303103, 767.311016, 7, 22.883419, cell_dimension='22', gaussian_noise_stdev='0.00010023772824605143', l2_regularization='0.0005429656016496189', max_epoch_size='22', max_num_epochs='4', minibatch_size='6', num_hidden_layers='1', random_normal_initializer_stdev='0.00016762414938883172'
1561.793008, 0.297577, 1703.840052, 8, 142.047044, cell_dimension='25', gaussian_noise_stdev='0.00010034136118763229', l2_regularization='0.0004587042320685197', max_epoch_size='22', max_num_epochs='4', minibatch_size='12', num_hidden_layers='1', random_normal_initializer_stdev='0.00012309498872609882'
1839.507999, 0.297202, 2050.925793, 9, 211.417794, cell_dimension='25', gaussian_noise_stdev='0.0004702364060085734', l2_regularization='0.0004406753282723224', max_epoch_size='22', max_num_epochs='4', minibatch_size='15', num_hidden_layers='1', random_normal_initializer_stdev='0.000123074914801082'
